trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,tmr_assignment_method,consider_skip_rus,trivial_return,decompose_move,parallel_execution,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,n_cnot,n_h
0,7,"(8, 8)",1,col_based,4,matching,0,True,False,False,0.9959166659722788,0.9974986423354549,0.9994081467955437,0.9980908219369008,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,4,matching,0,True,False,False,0.995947487659461,0.9975295129817341,0.9994196276140379,0.9981087877603363,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,4,matching,0,True,False,False,0.9955060389138958,0.9970873630113527,0.9990829967325605,0.9980039916823183,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,4,matching,0,True,False,False,0.9959595320279213,0.9975415764822231,0.9994916817642012,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,4,matching,0,True,False,False,0.9961801869902941,0.997762581946748,0.9997551081705555,0.9980069857032754,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,4,matching,0,False,False,False,0.995805298080438,0.9973870975398846,0.9992889337372649,0.998096810508781,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,4,matching,0,False,False,False,0.9963822687530186,0.9979649847087921,0.9998139313410968,0.9981507092726498,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,4,matching,0,False,False,False,0.9959097745602532,0.9974917399766793,0.9994267562964426,0.9980638738080878,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,4,matching,0,False,False,False,0.9953897756133712,0.9969709150309249,0.9989092962280554,0.9980638738080878,0.9999956200063947,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,4,matching,0,False,False,False,0.9957103664824801,0.9972920151466351,0.9993180376079797,0.9979740519667565,0.99999854,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,4,matching,1,False,False,False,0.9962379701511341,0.9978204568939772,0.9997021254324422,0.9981177707933241,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,4,matching,1,False,False,False,0.9956922605282876,0.9972738804318119,0.9991665081921838,0.998105793433973,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,4,matching,1,False,False,False,0.9960602562479338,0.9976424606988907,0.9996017595894092,0.9980399205266273,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,4,matching,1,False,False,False,0.9960184041327756,0.9976005421032134,0.9994682630177338,0.9981327426946328,0.99999854,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,4,matching,1,False,False,False,0.9958972104471148,0.9974791559059172,0.9994201443259387,0.9980578854338276,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,4,matching,2,False,False,False,0.996075841991754,0.9976580712000819,0.9994884582273772,0.9981686761740686,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,4,matching,2,False,False,False,0.9960609926076287,0.9976431982282653,0.9995349875919673,0.9981087877603363,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,4,matching,2,False,False,False,0.9960226433630973,0.9976047880673938,0.99948904836933,0.9981147764400118,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,4,matching,2,False,False,False,0.9962787062148062,0.9978612576653625,0.9996770221852688,0.9981836488389649,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,4,matching,2,False,False,False,0.9961533505297036,0.997735702857444,0.9996861876392632,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,4,matching,2,False,True,False,0.996075841991754,0.9976580712000819,0.9994884582273772,0.9981686761740686,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,4,matching,2,False,True,False,0.9960609926076287,0.9976431982282653,0.9995349875919673,0.9981087877603363,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,4,matching,2,False,True,False,0.9960226433630973,0.9976047880673938,0.99948904836933,0.9981147764400118,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,4,matching,2,False,True,False,0.9962787062148062,0.9978612576653625,0.9996770221852688,0.9981836488389649,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,4,matching,2,False,True,False,0.9961533505297036,0.997735702857444,0.9996861876392632,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,4,matching,0,False,False,True,0.9957007963921811,0.9972824298546057,0.9992664627074461,0.9980159678200393,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,4,matching,0,False,False,True,0.9962567906693127,0.9978393073078449,0.9997480042662171,0.9980908219369008,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,4,matching,0,False,False,True,0.9956568814352245,0.997238445140383,0.9992373789590577,0.9980009976703433,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,4,matching,0,False,False,True,0.9962436080637859,0.9978261037622423,0.9997227787011566,0.9981027991165927,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,4,matching,0,False,False,True,0.9959525698898175,0.9975346032850234,0.9994217292882294,0.9981117820956825,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,4,matching,2,False,False,True,0.9957198068848861,0.9973014705447671,0.999198607087105,0.9981027991165927,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,4,matching,2,False,False,True,0.9958548028476812,0.9974366809435985,0.9993446077461839,0.9980908219369008,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,4,matching,2,False,False,True,0.996326762700455,0.9979093904869407,0.9998092231655218,0.9980998048081954,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,4,matching,2,False,False,True,0.9962602404192182,0.9978427625375491,0.9997034791145321,0.9981387315180387,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,4,matching,2,False,False,True,0.9956207066798589,0.9972022129227719,0.9991036965787387,0.998096810508781,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,5,matching,0,True,False,False,0.9959166659722788,0.9974986423354549,0.9994081467955437,0.9980908219369008,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,5,matching,0,True,False,False,0.995947487659461,0.9975295129817341,0.9994196276140379,0.9981087877603363,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,5,matching,0,True,False,False,0.9955060389138958,0.9970873630113527,0.9990829967325605,0.9980039916823183,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,5,matching,0,True,False,False,0.9959595320279213,0.9975415764822231,0.9994916817642012,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,5,matching,0,True,False,False,0.9961801869902941,0.997762581946748,0.9997551081705555,0.9980069857032754,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,5,matching,0,False,False,False,0.995805298080438,0.9973870975398846,0.9992889337372649,0.998096810508781,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,5,matching,0,False,False,False,0.9963822687530186,0.9979649847087921,0.9998139313410968,0.9981507092726498,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,5,matching,0,False,False,False,0.9959097745602532,0.9974917399766793,0.9994267562964426,0.9980638738080878,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,5,matching,0,False,False,False,0.9953897756133712,0.9969709150309249,0.9989092962280554,0.9980638738080878,0.9999956200063947,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,5,matching,0,False,False,False,0.9957103664824801,0.9972920151466351,0.9993180376079797,0.9979740519667565,0.99999854,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,5,matching,1,False,False,False,0.9962379701511341,0.9978204568939772,0.9997021254324422,0.9981177707933241,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,5,matching,1,False,False,False,0.9956922605282876,0.9972738804318119,0.9991665081921838,0.998105793433973,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,5,matching,1,False,False,False,0.9960602562479338,0.9976424606988907,0.9996017595894092,0.9980399205266273,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,5,matching,1,False,False,False,0.9960184041327756,0.9976005421032134,0.9994682630177338,0.9981327426946328,0.99999854,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,5,matching,1,False,False,False,0.9958972104471148,0.9974791559059172,0.9994201443259387,0.9980578854338276,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,5,matching,2,False,False,False,0.996075841991754,0.9976580712000819,0.9994884582273772,0.9981686761740686,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,5,matching,2,False,False,False,0.9962676273624328,0.9978501612146465,0.999716889880575,0.9981327426946328,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,5,matching,2,False,False,False,0.9960226433630973,0.9976047880673938,0.99948904836933,0.9981147764400118,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,5,matching,2,False,False,False,0.9962787062148062,0.9978612576653625,0.9996770221852688,0.9981836488389649,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,5,matching,2,False,False,False,0.9961533505297036,0.997735702857444,0.9996861876392632,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,5,matching,2,False,True,False,0.996075841991754,0.9976580712000819,0.9994884582273772,0.9981686761740686,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,5,matching,2,False,True,False,0.9962676273624328,0.9978501612146465,0.999716889880575,0.9981327426946328,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,5,matching,2,False,True,False,0.9960226433630973,0.9976047880673938,0.99948904836933,0.9981147764400118,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,5,matching,2,False,True,False,0.9962787062148062,0.9978612576653625,0.9996770221852688,0.9981836488389649,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,5,matching,2,False,True,False,0.9961533505297036,0.997735702857444,0.9996861876392632,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,5,matching,0,False,False,True,0.9957007963921811,0.9972824298546057,0.9992664627074461,0.9980159678200393,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,5,matching,0,False,False,True,0.9962567906693127,0.9978393073078449,0.9997480042662171,0.9980908219369008,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,5,matching,0,False,False,True,0.9956568814352245,0.997238445140383,0.9992373789590577,0.9980009976703433,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,5,matching,0,False,False,True,0.9962436080637859,0.9978261037622423,0.9997227787011566,0.9981027991165927,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,5,matching,0,False,False,True,0.9959525698898175,0.9975346032850234,0.9994217292882294,0.9981117820956825,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,col_based,5,matching,2,False,False,True,0.9957198068848861,0.9973014705447671,0.999198607087105,0.9981027991165927,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,col_based,5,matching,2,False,False,True,0.995566238543345,0.997147658265661,0.9990415050820275,0.998105793433973,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,col_based,5,matching,2,False,False,True,0.996326762700455,0.9979093904869407,0.9998092231655218,0.9980998048081954,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,col_based,5,matching,2,False,False,True,0.9962602404192182,0.9978427625375491,0.9997034791145321,0.9981387315180387,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,col_based,5,matching,2,False,False,True,0.9956207066798589,0.9972022129227719,0.9991036965787387,0.998096810508781,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,1,matching,0,True,False,False,0.9957607569345807,0.9973424856420835,0.9992682189581112,0.9980728564368477,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,1,matching,0,True,False,False,0.9958842922187673,0.9974662171574472,0.9994251699181759,0.9980399205266273,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,1,matching,0,True,False,False,0.9960384340844481,0.9976206038717147,0.9995708636452282,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,1,matching,0,True,False,False,0.9948357908389484,0.9964160502724145,0.9983879163089061,0.9980249500176428,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,1,matching,0,True,False,False,0.9960604524900453,0.9976426572527254,0.9995179933654712,0.9981237595268981,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,False,0.9960535994981975,0.9976357933751564,0.9995650917239829,0.9980698622182784,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,False,0.994868687042552,0.9964489987304068,0.998488285818264,0.9979590824457946,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,False,0.9956631023732646,0.9972446759601504,0.9992106477233985,0.9980339322960865,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,False,0.9955749609954888,0.9971563945730937,0.9991237309508879,0.9980309381942897,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,False,0.9959938959729302,0.9975759950130729,0.999440671639197,0.9981357371018441,0.99999854,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,1,matching,1,False,False,False,0.9962774497628253,0.9978599992175545,0.9998077275555495,0.9980518970954976,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,1,matching,1,False,False,False,0.9958615084434645,0.9974433971909699,0.9992943753523708,0.998147714820522,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,1,matching,1,False,False,False,0.9959169077853036,0.9974988845325907,0.9993919393060587,0.998105793433973,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,1,matching,1,False,False,False,0.9962313129481762,0.9978137891163016,0.9996984441761461,0.9981147764400118,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,1,matching,1,False,False,False,0.9957426386794015,0.9973243386067339,0.9992874695458095,0.9980369264068657,0.99999854,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,False,0.996362789699714,0.9979454747137402,0.9998063828221508,0.9981387315180387,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,False,0.9959343772134028,0.9975163817102228,0.9993779487638679,0.9981387315180387,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,False,0.9962393205268033,0.9978218094146677,0.9997154770354271,0.998105793433973,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,False,0.9958411627363185,0.9974230191654292,0.9993099340749118,0.9981117820956825,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,False,0.9963813259375105,0.9979640403956569,0.9998369811140058,0.9981267539071599,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,1,matching,2,False,True,False,0.996362789699714,0.9979454747137402,0.9998063828221508,0.9981387315180387,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,1,matching,2,False,True,False,0.9959343772134028,0.9975163817102228,0.9993779487638679,0.9981387315180387,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,1,matching,2,False,True,False,0.9962393205268033,0.9978218094146677,0.9997154770354271,0.998105793433973,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,1,matching,2,False,True,False,0.9958411627363185,0.9974230191654292,0.9993099340749118,0.9981117820956825,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,1,matching,2,False,True,False,0.9963813259375105,0.9979640403956569,0.9998369811140058,0.9981267539071599,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,True,0.9964166420225523,0.9979994125789784,0.999818427948627,0.9981806542880184,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,True,0.995820928718843,0.9974027530069739,0.9992311327855744,0.9981716706890806,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,True,0.9958822770084572,0.997464198746051,0.9995101012694615,0.9979530947002816,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,True,0.9963084701239318,0.997891068853344,0.9997278817159346,0.9981626871709951,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,1,matching,0,False,False,True,0.9959492877646858,0.9975313159463587,0.9994814011698996,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,True,0.9957248938071511,0.9973065655474178,0.9992906464167539,0.9980159678200393,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,True,0.9964419051971286,0.9980247158831624,0.9998857717556929,0.9981387315180387,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,True,0.9954743490736678,0.9970556228329992,0.9991411118159408,0.9979141752301443,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,True,0.9956349227790706,0.9972164516037254,0.9991374054630429,0.9980788449009345,0.99999854,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,1,matching,2,False,False,True,0.9964335496023968,0.998016347015881,0.9998743876504943,0.9981417259432165,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,2,matching,0,True,False,False,0.9957607569345807,0.9973424856420835,0.9992682189581112,0.9980728564368477,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,2,matching,0,True,False,False,0.9958842922187673,0.9974662171574472,0.9994251699181759,0.9980399205266273,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,2,matching,0,True,False,False,0.9960384340844481,0.9976206038717147,0.9995708636452282,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,2,matching,0,True,False,False,0.9948357908389484,0.9964160502724145,0.9983879163089061,0.9980249500176428,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,2,matching,0,True,False,False,0.9960604524900453,0.9976426572527254,0.9995179933654712,0.9981237595268981,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,False,0.9960535994981975,0.9976357933751564,0.9995650917239829,0.9980698622182784,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,False,0.994868687042552,0.9964489987304068,0.998488285818264,0.9979590824457946,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,False,0.9956631023732646,0.9972446759601504,0.9992106477233985,0.9980339322960865,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,False,0.9955749609954888,0.9971563945730937,0.9991237309508879,0.9980309381942897,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,False,0.9959938959729302,0.9975759950130729,0.999440671639197,0.9981357371018441,0.99999854,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,2,matching,1,False,False,False,0.9957880651808458,0.9973698372664762,0.9992491171878004,0.9981207651556195,0.99999854,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,2,matching,1,False,False,False,0.9963228258522208,0.9979054473851704,0.9998052725568238,0.9980998048081954,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,2,matching,1,False,False,False,0.9962945951381691,0.9978771718276856,0.9997349533551653,0.9981417259432165,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,2,matching,1,False,False,False,0.9960209287439522,0.9976030707246404,0.9994933247338392,0.9981087877603363,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,2,matching,1,False,False,False,0.995610688480387,0.9971921788097651,0.9991700370664306,0.9980219559427927,0.99999854,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,False,0.9964127033558077,0.997995467655809,0.99983847170656,0.9981566982038556,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,False,0.9962842192725646,0.9978667794804068,0.9997875263847029,0.9980788449009345,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,False,0.9959541139779632,0.9975361498258952,0.9994397294209411,0.998096810508781,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,False,0.9961752780474789,0.997757665206261,0.9996212219625751,0.9981357371018441,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,False,0.9963813259375105,0.9979640403956569,0.9998369811140058,0.9981267539071599,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,2,matching,2,False,True,False,0.9964127033558077,0.997995467655809,0.99983847170656,0.9981566982038556,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,2,matching,2,False,True,False,0.9962842192725646,0.9978667794804068,0.9997875263847029,0.9980788449009345,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,2,matching,2,False,True,False,0.9959541139779632,0.9975361498258952,0.9994397294209411,0.998096810508781,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,2,matching,2,False,True,False,0.9961752780474789,0.997757665206261,0.9996212219625751,0.9981357371018441,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,2,matching,2,False,True,False,0.9963813259375105,0.9979640403956569,0.9998369811140058,0.9981267539071599,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,True,0.9964166420225523,0.9979994125789784,0.999818427948627,0.9981806542880184,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,True,0.995820928718843,0.9974027530069739,0.9992311327855744,0.9981716706890806,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,True,0.9958822770084572,0.997464198746051,0.9995101012694615,0.9979530947002816,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,True,0.9963084701239318,0.997891068853344,0.9997278817159346,0.9981626871709951,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,2,matching,0,False,False,True,0.9959492877646858,0.9975313159463587,0.9994814011698996,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,True,0.996199313611176,0.9977817389495517,0.999531387425169,0.9982495312327064,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,True,0.995608684118359,0.9971901712638829,0.9990795629842243,0.9981117820956825,0.9999970800021316,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,True,0.9958882565293783,0.9974701877652172,0.9994261500364924,0.9980429146553712,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,True,0.996187782874645,0.9977701898968772,0.9995902468728681,0.9981806542880184,0.99999854,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,2,matching,2,False,False,True,0.9964335496023968,0.998016347015881,0.9998743876504943,0.9981417259432165,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,3,matching,0,True,False,False,0.9957607569345807,0.9973424856420835,0.9992682189581112,0.9980728564368477,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,3,matching,0,True,False,False,0.9958842922187673,0.9974662171574472,0.9994251699181759,0.9980399205266273,1,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,3,matching,0,True,False,False,0.9960384340844481,0.9976206038717147,0.9995708636452282,0.9980489029398063,1,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,3,matching,0,True,False,False,0.9948357908389484,0.9964160502724145,0.9983879163089061,0.9980249500176428,1,0.9984651767437963,0.9999488013004567,512,128
4,7,"(8, 8)",1,checkerboard,3,matching,0,True,False,False,0.9960604524900453,0.9976426572527254,0.9995179933654712,0.9981237595268981,1,0.9984651767437963,0.9999488013004567,512,128
0,7,"(8, 8)",1,checkerboard,3,matching,0,False,False,False,0.9960535994981975,0.9976357933751564,0.9995650917239829,0.9980698622182784,1,0.9984651767437963,0.9999488013004567,512,128
1,7,"(8, 8)",1,checkerboard,3,matching,0,False,False,False,0.994868687042552,0.9964489987304068,0.998488285818264,0.9979590824457946,0.99999854,0.9984651767437963,0.9999488013004567,512,128
2,7,"(8, 8)",1,checkerboard,3,matching,0,False,False,False,0.9956631023732646,0.9972446759601504,0.9992106477233985,0.9980339322960865,0.99999854,0.9984651767437963,0.9999488013004567,512,128
3,7,"(8, 8)",1,checkerboard,3,matching,0,False,False,False,0.9955749609954888,0.9971563945730937,0.9991237309508879,0.9980309381942897,1,0.9984651767437963,0.9999488013004567,512,128
