trial,code_distance,fidelity_target,factory_physical_size,qubit_layout,placement,n_qubits,n_factories,n_aods,trivial_return,decompose_move,redistribute_stage1_success,J,h,dt,n_trotter_steps,epsilon,total_depth,n_cnot,n_cnot_teleportation,n_h,n_s,n_t,n_se_q,n_rz_decomposition,fidelity_total,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_of_rz_h,fidelity_of_t_gate,fidelity_cnot,fidelity_h,fidelity_idle,fidelity_synthesis,synthesis_epsilon
9,9,1e-08,2,"(4, 4)",col_based,16,16,5,False,True,True,1.0,1.0,0.00146,1,0.0001,8299.5,64,2528,2624,1438,2528,10622,64,0.9987980907478053,0.9993163609349724,0.9998107012951948,0.9999053587955615,0.9999747203192831,0.9999826869130942,0.9999053587955615,0.9998084546198387,0.9999993600001984,0.0001
0,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,14941.0,144,5688,5904,3010,5688,42968,144,0.9969844282683685,0.9984624692945755,0.9996038037926569,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992253886398013,0.9999985600010224,0.0001
1,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15021.0,144,5688,5904,2977,5688,43035,144,0.9969875550363252,0.9984624692945755,0.9996081466208521,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992241812570086,0.9999985600010224,0.0001
2,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15143.0,144,5688,5904,2970,5688,43794,144,0.9969748268695494,0.9984624692945755,0.9996090678292584,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992105036941127,0.9999985600010224,0.0001
3,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,14927.0,144,5688,5904,3014,5688,43073,144,0.9969820153237611,0.9984624692945755,0.9996032773905215,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992234964733865,0.9999985600010224,0.0001
4,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15123.0,144,5688,5904,2938,5688,43692,144,0.9969808609966981,0.9984624692945755,0.9996132790784987,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992123417746795,0.9999985600010224,0.0001
5,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15127.0,144,5688,5904,3022,5688,43432,144,0.996974510420144,0.9984624692945755,0.9996022245870821,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992170270933793,0.9999985600010224,0.0001
6,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15022.0,144,5688,5904,3001,5688,43015,144,0.9969847644988789,0.9984624692945755,0.9996049881984753,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992245416696298,0.9999985600010224,0.0001
7,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15038.0,144,5688,5904,2974,5688,42768,144,0.9969927495559796,0.9984624692945755,0.9996085414243508,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.999228992776218,0.9999985600010224,0.0001
8,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15597.0,144,5688,5904,2971,5688,44982,144,0.9969533355336037,0.9984624692945755,0.9996089362280055,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9991890957106541,0.9999985600010224,0.0001
9,9,1e-08,2,"(6, 6)",col_based,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,15181.0,144,5688,5904,2995,5688,43747,144,0.9969723905740062,0.9984624692945755,0.999605777803134,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992113506523852,0.9999985600010224,0.0001
0,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13741.0,144,5688,5904,3010,5688,40051,144,0.9970368779926357,0.9984624692945755,0.9996038037926569,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992779562573376,0.9999985600010224,0.0001
1,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13762.0,144,5688,5904,2977,5688,40007,144,0.9970420008443935,0.9984624692945755,0.9996081466208521,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992787492079476,0.9999985600010224,0.0001
2,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13866.0,144,5688,5904,2970,5688,40574,144,0.9970327243488492,0.9984624692945755,0.9996090678292584,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992685310062319,0.9999985600010224,0.0001
3,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13489.5,144,5688,5904,3014,5688,39268,144,0.9970504322986959,0.9984624692945755,0.9996032773905215,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992920672679061,0.9999985600010224,0.0001
4,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13710.0,144,5688,5904,2938,5688,40086,144,0.9970456995993927,0.9984624692945755,0.9996132790784987,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.99927732550162,0.9999985600010224,0.0001
5,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13979.5,144,5688,5904,3022,5688,40766,144,0.9970224464014242,0.9984624692945755,0.9996022245870821,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992650708981156,0.9999985600010224,0.0001
6,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13680.5,144,5688,5904,3001,5688,40036,144,0.9970383290750326,0.9984624692945755,0.9996049881984753,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992782265813385,0.9999985600010224,0.0001
7,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13693.0,144,5688,5904,2974,5688,39714,144,0.9970476631633661,0.9984624692945755,0.9996085414243508,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992840295541916,0.9999985600010224,0.0001
8,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,14205.0,144,5688,5904,2971,5688,41625,144,0.9970136951262575,0.9984624692945755,0.9996089362280055,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.999249590665284,0.9999985600010224,0.0001
9,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,False,1.0,1.0,0.00146,1,0.0001,13927.5,144,5688,5904,2995,5688,40770,144,0.9970259185233847,0.9984624692945755,0.999605777803134,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9992649988126572,0.9999985600010224,0.0001
0,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12736.5,144,5688,5904,2956,5688,36158,144,0.9971139698908662,0.9984624692945755,0.999610910248618,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993481167997901,0.9999985600010224,0.0001
1,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12488.5,144,5688,5904,3012,5688,35361,144,0.9971209507489448,0.9984624692945755,0.9996035405915545,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993624811247862,0.9999985600010224,0.0001
2,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12477.0,144,5688,5904,2958,5688,35682,144,0.9971222670836095,0.9984624692945755,0.9996106470456444,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.999356695719372,0.9999985600010224,0.0001
3,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12724.0,144,5688,5904,3010,5688,36157,144,0.9971068991686519,0.9984624692945755,0.9996038037926569,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993481348226532,0.9999985600010224,0.0001
4,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12635.5,144,5688,5904,2954,5688,35940,144,0.9971181526456566,0.9984624692945755,0.9996111734516608,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993520457916344,0.9999985600010224,0.0001
5,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12305.5,144,5688,5904,2986,5688,35047,144,0.9971300104729603,0.9984624692945755,0.9996069622112913,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993681404011163,0.9999985600010224,0.0001
6,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12482.5,144,5688,5904,2976,5688,35504,144,0.9971231050786122,0.9984624692945755,0.9996082782220009,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993599038216643,0.9999985600010224,0.0001
7,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12362.0,144,5688,5904,2975,5688,35290,144,0.9971270846659711,0.9984624692945755,0.9996084098231672,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993637607672671,0.9999985600010224,0.0001
8,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12744.0,144,5688,5904,3034,5688,36296,144,0.9971012491007615,0.9984624692945755,0.9996006453840021,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9993456296477994,0.9999985600010224,0.0001
9,9,1e-08,2,"(6, 6)",col_based,36,36,1,False,True,True,1.0,1.0,0.00146,1,0.0001,12550.5,144,5688,5904,2973,5688,35744,144,0.9971191830516908,0.9984624692945755,0.9996086730255517,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.999355578292902,0.9999985600010224,0.0001
0,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10184.0,144,5688,5904,3010,5688,29955,144,0.9972184325202473,0.9984624692945755,0.9996038037926569,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994599188720668,0.9999985600010224,0.0001
1,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10248.5,144,5688,5904,2977,5688,30233,144,0.9972177652974302,0.9984624692945755,0.9996081466208521,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994549079681974,0.9999985600010224,0.0001
2,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10316.0,144,5688,5904,2970,5688,30288,144,0.9972176951581556,0.9984624692945755,0.9996090678292584,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994539166053008,0.9999985600010224,0.0001
3,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10206.5,144,5688,5904,3014,5688,29917,144,0.9972185907834344,0.9984624692945755,0.9996032773905215,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994606038177128,0.9999985600010224,0.0001
4,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10326.5,144,5688,5904,2938,5688,30276,144,0.9972221121470228,0.9984624692945755,0.9996132790784987,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994541329025761,0.9999985600010224,0.0001
5,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10281.0,144,5688,5904,3022,5688,30342,144,0.9972098971343969,0.9984624692945755,0.9996022245870821,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994529432681408,0.9999985600010224,0.0001
6,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10202.5,144,5688,5904,3001,5688,30000,144,0.9972188047985975,0.9984624692945755,0.9996049881984753,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994591077528298,0.9999985600010224,0.0001
7,9,1e-08,2,"(6, 6)",col_based,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,10151.5,144,5688,5904,2974,5688,30103,144,0.9972204971380642,0.9984624692945755,0.9996085414243508,0.9997870698856356,0.9999431216170663,0.999961045975975,0.9997870698856356,0.9994572511934984,0.9999985600010224,0.0001
